2019.02.21T22:33:19.216,  22.06, 1241
2019.02.21T22:33:20.915,  20.94, 1266
2019.02.21T22:33:21.971,  20.34, 1240
2019.02.21T22:33:23.106,  23.41, 1246
2019.02.21T22:33:24.131,  21.66, 1199
2019.02.21T22:33:25.052,  23.56, 1243
2019.02.21T22:33:25.976,  24.12, 1259
2019.02.21T22:33:27.086,  23.91, 1200
2019.02.21T22:33:28.140,  22.31, 1243
2019.02.21T22:33:30.015,  21.09, 1247
2019.02.21T22:33:30.042,  23.19, 1230
2019.02.21T22:33:31.082,  22.50, 1264
2019.02.21T22:33:32.222,  23.75, 1240
2019.02.21T22:33:33.162,  24.59, 1237
2019.02.21T22:33:34.064,  24.53, 1210
2019.02.21T22:33:35.088,  24.87, 1265
2019.02.21T22:33:36.089,  23.69, 1218
2019.02.21T22:33:37.177,  22.72, 1212
2019.02.21T22:33:38.365,  25.03, 1265
2019.02.21T22:33:39.187,  25.12, 1256
2019.02.21T22:33:40.207,  21.87, 1216
2019.02.21T22:33:41.339,  25.56, 1268
2019.02.21T22:33:42.256,  23.22, 1255
2019.02.21T22:33:43.700,  24.16, 1247
2019.02.21T22:33:44.200,  25.81, 1264
2019.02.21T22:33:45.207,  24.19, 1200
2019.02.21T22:33:46.227,  23.44, 1256
2019.02.21T22:33:47.324,  25.41, 1264
2019.02.21T22:33:48.447,  24.56, 1256
2019.02.21T22:33:49.243,  26.12, 1215
2019.02.21T22:33:50.254,  26.37, 1253
2019.02.21T22:33:51.256,  25.31, 1227
2019.02.21T22:33:52.381,  24.78, 1204
2019.02.21T22:33:53.506,  26.72, 1269
2019.02.21T22:33:54.317,  27.22, 1223
2019.02.21T22:33:55.351,  24.97, 1208
2019.02.21T22:33:56.372,  25.75, 1244
2019.02.21T22:33:57.498,  26.03, 1281
2019.02.21T22:33:58.626,  27.28, 1209
2019.02.21T22:33:59.442,  26.00, 257
2019.02.21T22:34:00.365,  27.66, 1268
2019.02.21T22:34:01.386,  26.75, 1237
2019.02.21T22:34:02.522,  27.75, 1248
2019.02.21T22:34:03.614,  28.12, 1276
2019.02.21T22:34:04.423,  27.44, 1224
2019.02.21T22:34:05.484,  27.34, 1242
2019.02.21T22:34:06.502,  27.87, 1281
2019.02.21T22:34:07.637,  27.97, 1248
2019.02.21T22:34:08.454,  28.38, 1219
2019.02.21T22:34:09.483,  28.25, 1287
2019.02.21T22:34:10.502,  27.81, 1275
2019.02.21T22:34:11.630,  28.66, 1224
2019.02.21T22:34:12.653,  28.50, 1233
2019.02.21T22:34:13.572,  28.47, 1283
2019.02.21T22:34:14.462,  28.19, 1249
2019.02.21T22:34:15.520,  28.44, 1251
2019.02.21T22:34:16.647,  29.59, 1267
2019.02.21T22:34:17.774,  29.31, 1247
2019.02.21T22:34:18.591,  29.66, 1235
2019.02.21T22:34:19.616,  30.44, 1289
2019.02.21T22:34:20.647,  28.66, 1240
2019.02.21T22:34:21.672,  29.37, 1223
2019.02.21T22:34:22.792,  29.87, 1284
2019.02.21T22:34:23.609,  29.50, 257
2019.02.21T22:34:24.635,  29.94, 1235
2019.02.21T22:34:25.662,  30.56, 1229
2019.02.21T22:34:26.734,  30.53, 1293
2019.02.21T22:34:27.750,  31.03, 1276
2019.02.21T22:34:28.629,  31.03, 1221
2019.02.21T22:34:30.653,  29.53, 1295
2019.02.21T22:34:30.712,  31.06, 1249
2019.02.21T22:34:31.813,  30.81, 1231
2019.02.21T22:34:32.929,  31.31, 1323
2019.02.21T22:34:33.748,  30.47, 1285
2019.02.21T22:34:34.700,  30.88, 1265
2019.02.21T22:34:35.746,  30.88, 1276
2019.02.21T22:34:36.919,  31.56, 1256
2019.02.21T22:34:37.993,  31.16, 1238
2019.02.21T22:34:39.790,  33.00, 1287
2019.02.21T22:34:39.850,  31.22, 1264
2019.02.21T22:34:40.917,  32.50, 1231
2019.02.21T22:34:41.951,  31.94, 1287
2019.02.21T22:34:42.861,  31.69, 1240
2019.02.21T22:34:43.887,  32.47, 1248
2019.02.21T22:34:44.806,  31.06, 1306
2019.02.21T22:34:45.925,  33.38, 1291
2019.02.21T22:34:46.939,  32.63, 1243
2019.02.21T22:34:47.880,  32.78, 1294
2019.02.21T22:34:48.823,  33.09, 1252
2019.02.21T22:34:49.927,  32.75, 1271
2019.02.21T22:34:51.058,  33.03, 1305
2019.02.21T22:34:52.077,  33.03, 1294
2019.02.21T22:34:53.921,  33.81, 1310
2019.02.21T22:34:54.944,  32.69, 1287
2019.02.21T22:34:56.180,  31.37, 1255
2019.02.21T22:34:57.204,  33.47, 1303
2019.02.21T22:34:58.964,  33.75, 1289
2019.02.21T22:35:00.064,  34.84, 1317
2019.02.21T22:35:01.197,  32.84, 1256
2019.02.21T22:35:01.971,  33.50, 1249
2019.02.21T22:35:02.971,  34.53, 1313
2019.02.21T22:35:04.058,  35.06, 1248
2019.02.21T22:35:05.106,  35.53, 1248
2019.02.21T22:35:06.213,  35.25, 1316
2019.02.21T22:35:07.026,  34.34, 1257
2019.02.21T22:35:08.155,  34.81, 1295
2019.02.21T22:35:09.076,  35.31, 1307
2019.02.21T22:35:10.123,  36.31, 1254
2019.02.21T22:35:11.329,  36.25, 1277
2019.02.21T22:35:12.107,  34.91, 1283
2019.02.21T22:35:13.176,  35.50, 1317
2019.02.21T22:35:14.202,  35.56, 1244
2019.02.21T22:35:15.225,  35.06, 1283
2019.02.21T22:35:16.449,  36.19, 1330
2019.02.21T22:35:17.120,  35.91, 1248
2019.02.21T22:35:18.194,  36.13, 1302
2019.02.21T22:35:19.218,  35.03, 1286
2019.02.21T22:35:20.340,  36.28, 1258
2019.02.21T22:35:21.364,  35.69, 1289
2019.02.21T22:35:22.178,  36.88, 1303
2019.02.21T22:35:23.178,  36.63, 1270
2019.02.21T22:35:24.333,  35.13, 1314
2019.02.21T22:35:25.357,  37.66, 1311
2019.02.21T22:35:26.423,  37.00, 1261
2019.02.21T22:35:28.327,  37.44, 1256
2019.02.21T22:35:29.353,  37.81, 1259
2019.02.21T22:35:30.483,  36.59, 1311
2019.02.21T22:35:31.604,  37.47, 1312
2019.02.21T22:35:33.344,  38.06, 1323
2019.02.21T22:35:34.373,  38.34, 1275
2019.02.21T22:35:35.496,  38.16, 1295
2019.02.21T22:35:36.314,  39.13, 1311
2019.02.21T22:35:37.339,  38.75, 1260
2019.02.21T22:35:38.362,  38.72, 1312
