time,control,temperature
324.8,85,83.5
325.008,85,83.5
325.2,85,83.5
325.408,85,83.5
325.6,85,83.5
325.808,85,83.5
326,85,82.5
326.208,85,82.5
326.4,85,82.5
326.608,85,82.5
326.8,85,82.5
327.008,85,83.75
327.2,85,83.75
327.408,85,83.75
327.6,85,83.75
327.808,85,83.75
328,85,85.25
328.208,85,85.25
328.4,85,85.25
328.608,85,85.25
328.8,85,85.25
329.008,85,86
329.2,85,86
329.408,85,86
329.6,85,86
329.808,85,86
330,85,86.5
330.208,85,86.5
330.4,85,86.5
330.608,85,86.5
330.8,85,86.5
331.008,85,85.75
331.2,85,85.75
331.408,85,85.75
331.6,85,85.75
331.808,85,85.75
332,85,86.5
332.208,85,86.5
332.4,85,86.5
332.608,85,86.5
332.8,85,86.5
333.008,85,85.5
333.2,85,85.5
333.408,85,85.5
333.6,85,85.5
333.808,85,85.5
334,85,85.75
334.208,85,85.75
334.4,85,85.75
334.608,85,85.75
334.8,85,85.75
335.008,85,86.25
335.2,85,86.25
335.408,85,86.25
335.6,85,86.25
335.808,85,86.25
336,85,86.5
336.208,85,86.5
336.4,85,86.5
336.608,85,86.5
336.8,85,86.5
337.008,85,87
337.208,85,87
337.408,85,87
337.6,85,87
337.808,85,87
338,85,87.25
338.208,85,87.25
338.4,85,87.25
338.608,85,87.25
338.8,85,87.25
339.008,85,87
339.2,85,87
339.408,85,87
339.6,85,87
339.808,85,87
340,85,88
340.208,85,88
340.4,85,88
340.608,85,88
340.8,85,88
341.008,85,88
341.2,85,88.5
341.408,85,88.5
341.6,85,88.5
341.808,85,88.5
342,85,88.5
342.208,85,88.75
342.4,85,88.75
342.608,85,88.75
342.8,85,88.75
343.008,85,88.75
343.2,85,89.25
343.408,85,89.25
343.608,85,89.25
343.808,85,89.25
344,85,89.25
344.208,85,90
344.4,85,90
344.608,85,90
344.8,85,90
345.008,85,90
345.2,85,90
345.408,85,90
345.6,85,90
345.808,85,90
346,85,90
346.208,85,90.25
346.4,85,90.25
346.608,85,90.25
346.8,85,90.25
347.008,85,90.25
347.2,85,91
347.408,85,91
347.6,85,91
347.808,85,91
348,85,91
348.208,85,91
348.4,85,91
348.608,85,91
348.8,85,91
349.008,85,91
349.208,85,91
349.408,85,91
349.6,85,91
349.808,85,91
350,85,91
350.208,85,91.75
350.4,85,91.75
350.608,85,91.75
350.8,85,91.75
351.008,85,91.75
351.2,85,92
351.408,85,92
351.608,85,92
351.808,85,92
352,85,92
352.208,85,92.75
352.4,85,92.75
352.608,85,92.75
352.8,85,92.75
353.008,85,92.75
353.2,85,92.5
353.408,85,92.5
353.6,85,92.5
353.808,85,92.5
354,85,92.5
354.208,85,93
354.4,85,93
354.608,85,93
354.8,85,93
355.008,85,93
355.2,85,93.5
355.408,85,93.5
355.6,85,93.5
355.808,85,93.5
356,85,93.5
356.208,85,93.75
356.4,85,93.75
356.608,85,93.75
356.8,85,93.75
357.008,85,93.75
357.2,85,94.25
357.408,85,94.25
357.6,85,94.25
357.808,85,94.25
358,85,94.25
358.208,85,94.75
358.4,85,94.75
358.608,85,94.75
358.8,85,94.75
359.008,85,94.75
359.2,85,94.75
359.408,85,94.75
359.6,85,94.75
359.808,85,94.75
360,85,94.75
360.208,85,95.25
360.4,85,95.25
360.608,85,95.25
360.8,85,95.25
361.008,85,95.25
361.2,85,95.5
361.408,85,95.5
361.6,85,95.5
361.808,85,95.5
362,85,95.5
362.208,85,95.75
362.4,85,95.75
362.608,85,95.75
362.8,85,95.75
363.008,85,95.75
363.2,85,96
363.408,85,96
363.6,85,96
363.808,85,96
364,85,96
364.208,85,96
364.4,85,96.25
364.608,85,96.25
364.808,85,96.25
365.008,85,96.25
365.2,85,96.25
365.408,85,97
365.6,85,97
365.808,85,97
366,85,97
366.208,85,97
366.4,85,97.5
366.608,85,97.5
366.8,85,97.5
367.008,85,97.5
367.2,85,97.5
367.408,85,97.75
367.6,85,97.75
367.808,85,97.75
368,85,97.75
368.208,85,97.75
368.4,85,97.75
368.608,85,97.75
368.8,85,97.75
369.008,85,97.75
369.2,85,97.75
369.408,85,98
369.6,85,98
369.808,85,98
370,85,98
370.208,85,98
370.4,85,98.5
370.608,85,98.5
370.8,85,98.5
371.008,85,98.5
371.2,85,98.5
371.408,85,98.75
371.6,85,98.75
371.808,85,98.75
372,85,98.75
372.208,85,98.75
372.4,85,98.75
372.608,85,98.75
372.8,85,98.75
373.008,85,98.75
373.2,85,98.75
373.408,85,99.25
373.6,85,99.25
373.808,85,99.25
374,85,99.25
374.208,85,99.25
374.4,85,99.5
374.608,85,99.5
374.8,85,99.5
375.008,85,99.5
375.2,85,99.5
375.408,85,100.25
375.6,85,100.25
375.808,85,100.25
376,85,100.25
376.208,85,100.25
376.4,85,100.25
376.608,85,100.25
376.8,85,100.25
377.008,85,100.25
377.2,85,100.25
377.408,85,101
377.6,85,101
377.808,85,101
378,85,101
378.208,85,101
378.4,85,101.5
378.608,85,101.5
378.8,85,101.5
379.008,85,101.5
379.2,85,101.5
379.408,85,101.75
379.6,85,101.75
379.808,85,101.75
380,85,101.75
380.208,85,101.75
380.4,85,101.5
380.608,85,101.5
380.8,85,101.5
381.008,85,101.5
381.2,85,101.5
381.408,85,101.75
381.6,85,101.75
381.808,85,101.75
382,85,101.75
382.208,85,101.75
382.4,85,102
382.608,85,102
382.8,85,102
383.008,85,102
383.2,85,102
383.408,85,102.5
383.6,85,102.5
383.808,85,102.5
384,85,102.5
384.208,85,102.5
384.4,85,102.5
384.608,85,102.5
384.8,85,102.5
385.008,85,102.5
385.2,85,102.5
385.408,85,102.5
385.6,85,103
385.808,85,103
386,85,103
386.208,85,103
386.4,85,103
386.608,85,103.25
386.8,85,103.25
387.008,85,103.25
387.2,85,103.25
387.408,85,103.25
387.6,85,103.5
387.808,85,103.5
388,85,103.5
388.208,85,103.5
388.4,85,103.5
388.608,85,104
388.808,85,104
389.008,85,104
389.2,85,104
389.408,85,104
389.6,85,104.75
389.808,85,104.75
390,85,104.75
390.208,85,104.75
390.4,85,104.75
390.608,85,104.5
390.8,85,104.5
391.008,85,104.5
391.2,85,104.5
391.408,85,104.5
391.6,85,105.25
391.808,85,105.25
392.008,85,105.25
392.208,85,105.25
392.4,85,105.25
392.608,85,105
392.8,85,105
393.008,85,105
393.2,85,105
393.408,85,105
393.6,85,106
393.808,85,106
394,85,106
394.208,85,106
394.4,85,106
394.608,85,105.75
394.8,85,105.75
395.008,85,105.75
395.2,85,105.75
395.408,85,105.75
395.6,85,106.5
395.808,85,106.5
396,85,106.5
396.208,85,106.5
396.4,85,106.5
396.608,85,106.25
396.8,85,106.25
397.008,85,106.25
397.2,85,106.25
397.408,85,106.25
397.6,85,107
397.808,85,107
398,85,107
398.208,85,107
398.4,85,107
398.608,85,107.5
398.8,85,107.5
399.008,85,107.5
399.2,85,107.5
399.408,85,107.5
399.6,85,107.5
399.808,85,107.5
400,85,107.5
400.208,85,107.5
400.4,85,107.5
400.608,85,107.75
400.8,85,107.75
401.008,85,107.75
401.2,85,107.75
401.408,85,107.75
401.6,85,108.25
401.808,85,108.25
402,85,108.25
402.208,85,108.25
402.4,85,108.25
402.608,85,108
402.8,85,108
403.008,85,108
403.2,85,108
403.408,85,108
403.6,85,108.75
403.808,85,108.75
404,85,108.75
404.208,85,108.75
404.4,85,108.75
404.608,85,108.75
404.8,85,108.25
405.008,85,108.25
405.2,85,108.25
405.408,85,108.25
405.6,85,108.25
405.808,85,109.5
406,85,109.5
406.208,85,109.5
406.4,85,109.5
406.608,85,109.5
406.8,85,109.25
407.008,85,109.25
407.2,85,109.25
407.408,85,109.25
407.6,85,109.25
407.808,85,109.5
408,85,109.5
408.208,85,109.5
408.4,85,109.5
408.608,85,109.5
408.8,85,110
409.008,85,110
409.208,85,110
409.408,85,110
409.6,85,110
409.808,85,110
410,85,110
410.208,85,110
410.4,85,110
410.608,85,110
410.8,85,111
411.008,85,111
411.2,85,111
411.408,85,111
411.6,85,111
411.808,85,111.25
412,85,111.25
412.208,85,111.25
412.4,85,111.25
412.608,85,111.25
412.8,85,110.75
413.008,85,110.75
413.2,85,110.75
413.408,85,110.75
413.6,85,110.75
413.808,85,111.5
414,85,111.5
414.208,85,111.5
414.4,85,111.5
414.608,85,111.5
414.8,85,111.5
415.008,85,111.5
415.2,85,111.5
415.408,85,111.5
415.6,85,111.5
415.808,85,111.75
416,85,111.75
416.208,85,111.75
416.408,85,111.75
416.608,85,111.75
416.8,85,112.75
417.008,85,112.75
417.2,85,112.75
417.408,85,112.75
417.6,85,112.75
417.808,85,113
418,85,113
418.208,85,113
418.4,85,113
418.608,85,113
418.8,85,112.5
419.008,85,112.5
419.2,85,112.5
419.408,85,112.5
419.6,85,112.5
419.808,85,113
420,85,113
420.208,85,113
420.4,85,113
420.608,85,113
420.8,85,113.25
421.008,85,113.25
421.2,85,113.25
421.408,85,113.25
421.6,85,113.25
421.808,85,113.25
422,85,113.25
422.208,85,113.25
422.4,85,113.25
422.608,85,113.25
422.8,85,114
423.008,85,114
423.2,85,114
423.408,85,114
423.6,85,114
423.808,85,113.5
424,85,113.5
424.208,85,113.5
424.4,85,113.5
424.608,85,113.5
424.8,85,113.5
425.008,85,114
425.2,85,114
425.408,85,114
425.6,85,114
425.808,85,114
426,85,112.75
426.208,85,112.75
426.4,85,112.75
426.608,85,112.75
426.8,85,112.75
427.008,85,112.5
427.2,85,112.5
427.408,85,112.5
427.6,85,112.5
427.808,85,112.5
428,85,111.5
428.208,85,111.5
428.4,85,111.5
428.608,85,111.5
428.8,85,111.5
429.008,85,109.75
429.2,85,109.75
429.408,85,109.75
429.6,85,109.75
429.808,85,109.75
430,85,110.75
430.208,85,110.75
430.4,85,110.75
430.608,85,110.75
430.8,85,110.75
431.008,85,111.75
431.2,85,111.75
431.408,85,111.75
431.6,85,111.75
431.808,85,111.75
432,85,112.75
432.208,85,112.75
432.4,85,112.75
432.608,85,112.75
432.8,85,112.75
433.008,85,115
433.2,85,115
433.408,85,115
433.6,85,115
433.808,85,115
434,85,118.25
434.208,85,118.25
434.4,85,118.25
434.608,85,118.25
434.8,85,118.25
435.008,85,118.75
435.2,85,118.75
435.408,85,118.75
435.6,85,118.75
435.808,85,118.75
436,85,120.25
436.208,85,120.25
436.4,85,120.25
436.608,85,120.25
436.8,85,120.25
437.008,85,121
437.2,85,121
437.408,85,121
437.6,85,121
437.808,85,121
438,85,120.5
438.208,85,120.5
438.4,85,120.5
438.608,85,120.5
438.8,85,120.5
439.008,85,119.75
439.2,85,119.75
439.408,85,119.75
439.6,85,119.75
439.808,85,119.75
440,85,119
440.208,85,119
440.4,85,119
440.608,85,119
440.8,85,119
441.008,85,119.5
441.2,85,119.5
441.408,85,119.5
441.6,85,119.5
441.808,85,119.5
442,85,118.5
442.208,85,118.5
442.4,85,118.5
442.608,85,118.5
442.8,85,118.5
443.008,85,120.25
443.2,85,120.25
443.408,85,120.25
443.6,85,120.25
443.808,85,120.25
444,85,120.5
444.208,85,120.5
444.4,85,120.5
444.608,85,120.5
444.8,85,120.5
445.008,85,120.5
445.2,85,121.75
445.408,85,121.75
445.6,85,121.75
445.808,85,121.75
446,85,121.75
446.208,85,122.25
446.4,85,122.25
446.608,85,122.25
446.8,85,122.25
447.008,85,122.25
447.2,85,121.75
447.408,85,121.75
447.6,85,121.75
447.808,85,121.75
448,85,121.75
448.208,85,121.75
448.408,85,121.75
448.608,85,121.75
448.8,85,121.75
449.008,85,121.75
449.2,85,120.5
449.408,85,120.5
449.6,85,120.5
449.808,85,120.5
450,85,120.5
450.208,85,121
450.4,85,121
450.608,85,121
450.8,85,121
451.008,85,121
451.2,85,121.25
451.408,85,121.25
451.6,85,121.25
451.808,85,121.25
452,85,121.25
452.208,85,121.5
452.4,85,121.5
452.608,85,121.5
452.8,85,121.5
453.008,85,121.5
453.2,85,121.5
453.408,85,121.5
453.6,85,121.5
453.808,85,121.5
454,85,121.5
454.208,85,121.25
454.4,85,121.25
454.608,85,121.25
454.8,85,121.25
455.008,85,121.25
455.2,85,122
455.408,85,122
455.6,85,122
455.808,85,122
456,85,122
456.208,85,121.75
456.4,85,121.75
456.608,85,121.75
456.8,85,121.75
457.008,85,121.75
457.2,85,123
457.408,85,123
457.6,85,123
457.808,85,123
458,85,123
458.208,85,122.75
458.4,85,122.75
458.608,85,122.75
458.8,85,122.75
459.008,85,122.75
459.2,85,123
459.408,85,123
459.6,85,123
459.808,85,123
460,85,123
460.208,85,123.25
460.4,85,123.25
460.608,85,123.25
460.8,85,123.25
461.008,85,123.25
461.2,85,123.25
461.408,85,123.25
461.6,85,123.25
461.808,85,123.25
462.008,85,123.25
462.208,85,123.25
462.4,85,123.5
462.608,85,123.5
462.8,85,123.5
463.008,85,123.5
463.2,85,123.5
463.408,85,124.25
463.6,85,124.25
463.808,85,124.25
464,85,124.25
464.208,85,124.25
464.4,85,124.25
464.608,85,124.25
464.8,85,124.25
465.008,85,124.25
465.2,85,124.25
465.408,85,124.5
465.6,85,124.5
465.808,85,124.5
466,85,124.5
466.208,85,124.5
466.4,85,124.5
466.608,85,124.5
466.8,85,124.5
467.008,85,124.5
467.2,85,124.5
467.408,85,124.75
467.6,85,124.75
467.808,85,124.75
468,85,124.75
468.208,85,124.75
468.4,85,124.5
468.608,85,124.5
468.8,85,124.5
469.008,85,124.5
469.2,85,124.5
469.408,85,125.5
469.6,85,125.5
469.808,85,125.5
470,85,125.5
470.208,85,125.5
470.4,85,125.25
470.608,85,125.25
470.8,85,125.25
471.008,85,125.25
471.2,85,125.25
471.408,85,125.75
471.6,85,125.75
471.808,85,125.75
472,85,125.75
472.208,85,125.75
472.4,85,126
472.608,85,126
472.8,85,126
473.008,85,126
473.2,85,126
473.408,85,126.25
473.6,85,126.25
473.808,85,126.25
474,85,126.25
474.208,85,126.25
474.4,85,126.25
474.608,85,126.25
474.8,85,126.25
475.008,85,126.25
475.2,85,126.25
475.408,85,126.25
475.6,85,126.25
475.808,85,126.25
476,85,126.25
476.208,85,126.25
476.4,85,127
476.608,85,127
476.8,85,127
477.008,85,127
477.2,85,127
477.408,85,126.75
477.6,85,126.75
477.808,85,126.75
478,85,126.75
478.208,85,126.75
478.4,85,127.25
478.608,85,127.25
478.8,85,127.25
479.008,85,127.25
479.2,85,127.25
479.408,85,127
479.6,85,127
479.808,85,127
480,85,127
480.208,85,127
480.4,85,127.75
480.608,85,127.75
480.8,85,127.75
481.008,85,127.75
481.2,85,127.75
481.408,85,128.25
481.6,85,128.25
481.808,85,128.25
482,85,128.25
482.208,85,128.25
482.4,85,127.75
482.608,85,127.75
482.808,85,127.75
483.008,85,127.75
483.2,85,127.75
483.408,85,128.25
483.6,85,128.25
483.808,85,128.25
484,85,128.25
484.208,85,128.25
484.4,85,128.5
484.608,85,128.5
484.8,85,128.5
485.008,85,128.5
485.2,85,128.5
485.408,85,128.5
485.6,85,129
485.808,85,129
486,85,129
486.208,85,129
486.4,85,129
486.608,85,129
486.8,85,129
487.008,85,129
487.2,85,129
487.408,85,129
487.6,85,129
487.808,85,129
488,85,129
488.208,85,129
488.4,85,129
488.608,85,129.25
488.8,85,129.25
489.008,85,129.25
489.2,85,129.25
489.408,85,129.25
489.6,85,129.75
489.808,85,129.75
490,85,129.75
490.208,85,129.75
490.4,85,129.75
490.608,85,129.25
490.8,85,129.25
491.008,85,129.25
491.2,85,129.25
491.408,85,129.25
491.6,85,130
491.808,85,130
492,85,130
492.208,85,130
492.4,85,130
492.608,85,130
492.8,85,130
493.008,85,130
493.2,85,130
493.408,85,130
493.6,85,130.75
493.808,85,130.75
494,85,130.75
494.208,85,130.75
494.4,85,130.75
494.608,85,130.75
494.8,85,130.75
495.008,85,130.75
495.2,85,130.75
495.408,85,130.75
495.6,85,130.75
495.808,85,130.75
496,85,130.75
496.208,85,130.75
496.4,85,130.75
496.608,85,131.25
496.8,85,131.25
497.008,85,131.25
497.2,85,131.25
497.408,85,131.25
497.6,85,131.25
497.808,85,131.25
498,85,131.25
498.208,85,131.25
498.4,85,131.25
498.608,85,131.25
498.8,85,131.25
499.008,85,131.25
499.2,85,131.25
499.408,85,131.25
499.6,85,131.5
499.808,85,131.5
500,85,131.5
500.208,85,131.5
500.408,85,131.5
500.608,85,131.75
500.8,85,131.75
501.008,85,131.75
501.2,85,131.75
501.408,85,131.75
501.6,85,132.25
501.808,85,132.25
502,85,132.25
502.208,85,132.25
502.4,85,132.25
502.608,85,131.75
502.8,85,131.75
503.008,85,131.75
503.2,85,131.75
503.408,85,131.75
503.6,85,132.5
503.808,85,132.5
504,85,132.5
504.208,85,132.5
504.4,85,132.5
504.608,85,132.5
504.8,85,132.5
505.008,85,132.5
505.2,85,132.5
505.408,85,132.5
505.6,85,132.5
505.808,85,132.5
506,85,132.5
506.208,85,132.5
506.4,85,132.5
506.608,85,132.5
506.8,85,132.75
507.008,85,132.75
507.2,85,132.75
507.408,85,132.75
507.6,85,132.75
507.808,85,133.25
508,85,133.25
508.208,85,133.25
508.4,85,133.25
508.608,85,133.25
508.8,85,133
509.008,85,133
509.2,85,133
509.408,85,133
509.6,85,133
509.808,85,133
510,85,133
510.208,85,133
510.4,85,133
510.608,85,133
510.8,85,133.75
511.008,85,133.75
511.2,85,133.75
511.408,85,133.75
511.6,85,133.75
511.808,85,133
512,85,133
512.208,85,133
512.4,85,133
512.608,85,133
512.8,85,134
513.008,85,134
513.2,85,134
513.408,85,134
513.6,85,134
513.808,85,134.5
514,85,134.5
514.208,85,134.5
514.408,85,134.5
514.608,85,134.5
514.8,85,134.5
515.008,85,134.5
515.2,85,134.5
515.408,85,134.5
515.6,85,134.5
515.808,85,134.25
516,85,134.25
516.208,85,134.25
516.4,85,134.25
516.608,85,134.25
516.8,85,134.75
517.008,85,134.75
517.2,85,134.75
517.408,85,134.75
517.6,85,134.75
517.808,85,134.75
518,85,134.75
518.208,85,134.75
518.4,85,134.75
518.608,85,134.75
518.8,85,135
519.008,85,135
519.2,85,135
519.408,85,135
519.6,85,135
519.808,85,135.25
520,85,135.25
520.208,85,135.25
520.4,85,135.25
520.608,85,135.25
520.8,85,135.25
521.008,85,135.25
521.2,85,135.25
521.408,85,135.25
521.6,85,135.25
521.808,85,135
522,85,135
522.208,85,135
522.4,85,135
522.608,85,135
522.8,85,135.75
523.008,85,135.75
523.2,85,135.75
523.408,85,135.75
523.6,85,135.75
523.808,85,135.75
524,85,135.75
524.208,85,135.75
524.4,85,135.75
524.608,85,135.75
524.8,85,135.75
525.008,85,135.75
525.2,85,135.75
525.408,85,135.75
525.6,85,135.75
525.808,85,135.75
526,85,136
526.208,85,136
526.4,85,136
526.608,85,136
526.8,85,136
527.008,85,136.25
527.2,85,136.25
527.408,85,136.25
527.6,85,136.25
527.808,85,136.25
528,85,136.75
528.208,85,136.75
528.4,85,136.75
528.608,85,136.75
528.8,85,136.75
529.008,85,136.75
529.2,85,136.75
529.408,85,136.75
529.608,85,136.75
529.808,85,136.75
530,85,137
530.208,85,137
530.4,85,137
530.608,85,137
530.8,85,137
531.008,85,137.25
531.2,85,137.25
531.408,85,137.25
531.6,85,137.25
531.808,85,137.25
532.008,85,137.5
532.208,85,137.5
532.4,85,137.5
532.608,85,137.5
532.8,85,137.5
533.008,85,137.5
533.2,85,137.5
533.408,85,137.5
533.608,85,137.5
533.808,85,137.5
534,85,137.5
534.208,85,137.5
534.4,85,137.5
534.608,85,137.5
534.8,85,137.5
535.008,85,137
535.2,85,137
535.408,85,137
535.6,85,137
535.808,85,137
536,85,137.5
536.208,85,137.5
536.4,85,137.5
536.608,85,137.5
536.808,85,137.5
537.008,85,138.25
537.2,85,138.25
537.408,85,138.25
537.6,85,138.25
537.808,85,138.25
538,85,138.5
538.208,85,138.5
538.4,85,138.5
538.608,85,138.5
538.8,85,138.5
539.008,85,138
539.208,85,138
539.408,85,138
539.6,85,138
539.808,85,138
540,85,138.25
540.208,85,138.25
540.408,85,138.25
540.608,85,138.25
540.8,85,138.25
541.008,85,138.25
541.2,85,138.25
541.408,85,138.25
541.6,85,138.25
541.808,85,138.25
542,85,137
542.208,85,137
542.4,85,137
542.608,85,137
542.8,85,137
543.008,85,136
543.2,85,136
543.408,85,136
543.608,85,136
543.808,85,136
544,85,135
544.208,85,135
544.4,85,135
544.608,85,135
544.8,85,135
545.008,85,134.5
545.2,85,134.5
545.408,85,134.5
545.6,85,134.5
545.808,85,134.5
546,85,134.5
546.208,85,134.25
546.4,85,134.25
546.608,85,134.25
546.8,85,134.25
547.008,85,134.25
547.2,85,135.25
547.408,85,135.25
547.608,85,135.25
547.808,85,135.25
548,85,135.25
548.208,85,136.5
548.4,85,136.5
548.608,85,136.5
548.8,85,136.5
549.008,85,136.5
549.2,85,138.75
549.408,85,138.75
549.6,85,138.75
549.808,85,138.75
550,85,138.75
550.208,85,141.5
550.4,85,141.5
550.608,85,141.5
550.8,85,141.5
551.008,85,141.5
551.2,85,142.25
551.408,85,142.25
551.6,85,142.25
551.808,85,142.25
552,85,142.25
552.208,85,142.75
552.4,85,142.75
552.608,85,142.75
552.8,85,142.75
553.008,85,142.75
553.2,85,143.25
553.408,85,143.25
553.6,85,143.25
553.808,85,143.25
554,85,143.25
554.208,85,144
554.4,85,144
554.608,85,144
554.8,85,144
555.008,85,144
555.2,85,142.5
555.408,85,142.5
555.6,85,142.5
555.808,85,142.5
556,85,142.5
556.208,85,141.5
556.4,85,141.5
556.608,85,141.5
556.8,85,141.5
557.008,85,141.5
557.2,85,141.75
557.408,85,141.75
557.6,85,141.75
557.808,85,141.75
558,85,141.75
558.208,85,141.25
558.4,85,141.25
558.608,85,141.25
558.8,85,141.25
559.008,85,141.25
559.208,85,143.25
559.408,85,143.25
559.6,85,143.25
559.808,85,143.25
560,85,143.25
560.208,85,143.5
560.4,85,143.5
560.608,85,143.5
560.8,85,143.5
561.008,85,143.5
561.2,85,143.75
561.408,85,143.75
561.6,85,143.75
561.808,85,143.75
562,85,143.75
562.208,85,144
562.4,85,144
562.608,85,144
562.8,85,144
563.008,85,144
563.2,85,143.75
563.408,85,143.75
563.6,85,143.75
563.808,85,143.75
564,85,143.75
564.208,85,143.25
564.4,85,143.25
564.608,85,143.25
564.8,85,143.25
565.008,85,143.25
565.2,85,142.5
565.408,85,142.5
565.6,85,142.5
565.808,85,142.5
566,85,142.5
566.208,85,142.5
566.4,85,141.75
566.608,85,141.75
566.8,85,141.75
567.008,85,141.75
567.2,85,141.75
567.408,85,142
567.6,85,142
567.808,85,142
568,85,142
568.208,85,142
568.4,85,142.5
568.608,85,142.5
568.8,85,142.5
569.008,85,142.5
569.2,85,142.5
569.408,85,142.25
569.6,85,142.25
569.808,85,142.25
570,85,142.25
570.208,85,142.25
570.4,85,143
570.608,85,143
570.8,85,143
571.008,85,143
571.2,85,143
571.408,85,142.5
571.6,85,142.5
571.808,85,142.5
572,85,142.5
572.208,85,142.5
572.4,85,143
572.608,85,143
572.8,85,143
573.008,85,143
573.2,85,143
573.408,85,143.25
573.6,85,143.25
573.808,85,143.25
574,85,143.25
574.208,85,143.25
574.4,85,143.5
574.608,85,143.5
574.8,85,143.5
575.008,85,143.5
575.2,85,143.5
575.408,85,143.5
575.6,85,143.5
575.808,85,143.5
576,85,143.5
576.208,85,143.5
576.4,85,143.75
576.608,85,143.75
576.8,85,143.75
577.008,85,143.75
577.2,85,143.75
577.408,85,143.75
577.6,85,143.75
577.808,85,143.75
578,85,143.75
578.208,85,143.75
578.4,85,143.5
578.608,85,143.5
578.8,85,143.5
579.008,85,143.5
579.2,85,143.5
579.408,85,144.25
579.6,85,144.25
579.808,85,144.25
580,85,144.25
580.208,85,144.25
580.4,85,144.25
580.608,85,144.25
580.8,85,144.25
581.008,85,144.25
581.2,85,144.25
581.408,85,144
581.6,85,144
581.808,85,144
582,85,144
582.208,85,144
582.4,85,144.25
582.608,85,144.25
582.8,85,144.25
583.008,85,144.25
583.2,85,144.25
583.408,85,144.75
583.6,85,144.75
583.808,85,144.75
584,85,144.75
584.208,85,144.75
584.4,85,144.75
584.608,85,145
584.8,85,145
585.008,85,145
585.2,85,145
585.408,85,145.25
585.6,85,145.25
585.808,85,145.25
586,85,145.25
586.208,85,145.25
586.4,85,145.25
586.608,85,145
586.8,85,145
587.008,85,145
587.2,85,145
587.408,85,145
587.6,85,144.75
587.808,85,144.75
588,85,144.75
588.208,85,144.75
588.4,85,144.75
588.608,85,145.25
588.8,85,145.25
589.008,85,145.25
589.2,85,145.25
589.408,85,145.25
589.608,85,145
589.808,85,145
590,85,145
590.208,85,145
590.4,85,145
590.608,85,145.5
590.8,85,145.5
591.008,85,145.5
591.2,85,145.5
591.408,85,145.5
591.6,85,145.75
591.808,85,145.75
592,85,145.75
592.208,85,145.75
592.4,85,145.75
592.608,85,145.75
592.8,85,145.75
593.008,85,145.75
593.2,85,145.75
593.408,85,145.75
593.6,85,145.75
593.808,85,145.75
594,85,145.75
594.208,85,145.75
594.4,85,145.75
594.608,85,145.75
594.8,85,145.75
595.008,85,145.75
595.2,85,145.75
595.408,85,145.75
595.6,85,146
595.808,85,146
596,85,146
596.208,85,146
596.4,85,146
596.608,85,146
596.8,85,146
597.008,85,146
597.2,85,146
597.408,85,146
597.6,85,146.25
597.808,85,146.25
598,85,146.25
598.208,85,146.25
598.4,85,146.25
598.608,85,146
598.8,85,146
599.008,85,146
599.208,85,146
599.408,85,146
599.6,85,146.5
599.808,85,146.5
600,85,146.5
600.208,85,146.5
600.4,85,146.5
600.608,85,146.5
600.8,85,146.5
601.008,85,146.5
601.2,85,146.5
601.408,85,146.5
601.6,85,146.25
601.808,85,146.25
602,85,146.25
602.208,85,146.25
602.4,85,146.25
602.608,85,146.5
602.8,85,146.5
603.008,85,146.5
603.2,85,146.5
603.408,85,146.5
603.6,85,146.75
603.808,85,146.75
604,85,146.75
604.208,85,146.75
604.4,85,146.75
604.608,85,146.5
604.8,85,146.5
605.008,85,146.5
605.2,85,146.5
605.408,85,146.5
605.6,85,146.5
605.808,85,146.5
606,85,146.5
606.208,85,146.5
606.4,85,146.5
606.608,85,146.5
606.8,85,147
607.008,85,147
607.2,85,147
607.408,85,147
607.6,85,147
607.808,85,147.5
608,85,147.5
608.208,85,147.5
608.408,85,147.5
608.608,85,147.5
608.8,85,147
609.008,85,147
609.2,85,147
609.408,85,147
609.6,85,147
609.808,85,147.75
610,85,147.75
610.208,85,147.75
610.4,85,147.75
610.608,85,147.75
610.8,85,147.25
611.008,85,147.25
611.2,85,147.25
611.408,85,147.25
611.6,85,147.25
611.808,85,147.75
612,85,147.75
612.208,85,147.75
612.4,85,147.75
612.608,85,147.75
612.8,85,147.75
613.008,85,147.75
613.2,85,147.75
613.408,85,147.75
613.6,85,147.75
613.808,85,148
614,85,148
614.208,85,148
614.4,85,148
614.608,85,148
614.8,85,148
615.008,85,148
615.2,85,148
615.408,85,148
615.6,85,148
615.808,85,148.25
616,85,148.25
616.208,85,148.25
616.4,85,148.25
616.608,85,148.25
616.8,85,148
617.008,85,148
617.2,85,148
617.408,85,148
617.6,85,148
617.808,85,148
618,85,148
618.208,85,148
618.4,85,148
618.608,85,148
618.8,85,148.5
619.008,85,148.5
619.2,85,148.5
619.408,85,148.5
619.6,85,148.5
619.808,85,148.25
620,85,148.25
620.208,85,148.25
620.4,85,148.25
620.608,85,148.25
620.8,85,148.5
621.008,85,148.5
621.2,85,148.5
621.408,85,148.5
621.6,85,148.5
621.808,85,148.5
622,85,148.5
622.208,85,148.5
622.4,85,148.5
622.608,85,148.5
622.808,85,148.5
623.008,85,148.5
623.2,85,148.5
623.408,85,148.5
623.6,85,148.5
623.808,85,149
624,85,149
624.208,85,149
624.4,85,149
624.608,85,149
624.8,85,149
625.008,85,149
625.2,85,149
625.408,85,149
625.6,85,149
625.808,85,149
